,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
3912,2.7049999999999272,13.14638888888889,17499,64826,-0.4999999999999998,0.8660254037844387,45.14633037532172
3913,6.998000000000502,13.14638888888889,17499,64826,-0.7071067811865475,0.7071067811865476,48.677815242877365
3914,7.656999999999243,13.14638888888889,17499,64826,-0.8660254037844387,0.4999999999999999,48.40334722369702
3915,8.317000000000007,13.14638888888889,17499,64826,-0.9659258262890682,0.258819045102521,44.39724269440927
3916,7.126000000000204,13.14638888888889,17499,64826,-1.0,1.2246467991473532e-16,37.567773677872346
3917,4.905000000000655,13.14638888888889,17499,64826,-0.9659258262890684,-0.2588190451025208,28.96187637401772
3918,6.916999999999462,13.14638888888889,17499,64826,-0.8660254037844388,-0.4999999999999997,19.382759202881147
3919,7.319999999999709,13.14638888888889,17499,64826,-0.7071067811865479,-0.7071067811865471,9.4087669780918
3920,2.7600000000002183,13.14638888888889,17499,64826,-0.5000000000000004,-0.8660254037844384,-0.1203495643938544
3921,0.4510000000000218,13.14638888888889,17499,64826,-0.2588190451025206,-0.9659258262890684,-10.368726067272636
3922,0.0,13.14638888888889,17499,64826,-1.8369701987210294e-16,-1.0,-19.219614162632567
3923,0.0,13.14638888888889,17499,64826,0.2588190451025203,-0.9659258262890684,-26.739778886883183
3924,0.0,13.14638888888889,17499,64826,0.5000000000000001,-0.8660254037844386,-32.27525871505997
3925,0.0,13.14638888888889,17499,64826,0.7071067811865474,-0.7071067811865477,-35.14125688146449
3926,0.0,13.203055555555556,17380,64911,0.8660254037844384,-0.5000000000000004,-34.88373704666876
3927,0.0,13.203055555555556,17380,64911,0.965925826289068,-0.2588190451025215,-31.546074256519727
3928,0.0,13.203055555555556,17380,64911,1.0,0.0,-25.64017335805189
3929,0.0,13.203055555555556,17380,64911,0.9659258262890684,0.2588190451025207,-17.858685943078445
3930,0.0,13.203055555555556,17380,64911,0.8660254037844387,0.4999999999999999,-8.83688359255226
3931,0.0,13.203055555555556,17380,64911,0.7071067811865476,0.7071067811865475,1.2863610299242794
3932,0.0070000000005165,13.203055555555556,17380,64911,0.5000000000000001,0.8660254037844386,11.0737717252477
3933,0.4020000000000436,13.203055555555556,17380,64911,0.2588190451025207,0.9659258262890684,21.048601654525758
3934,1.514999999999418,13.203055555555556,17380,64911,6.123233995736766e-17,1.0,30.55631569266285
3935,1.7979999999997744,13.203055555555556,17380,64911,-0.2588190451025206,0.9659258262890684,38.99662111305143
3936,3.219000000000051,13.203055555555556,17380,64911,-0.4999999999999998,0.8660254037844387,45.52246764985488
3937,2.2229999999999563,13.203055555555556,17380,64911,-0.7071067811865475,0.7071067811865476,49.05878426891801
3938,3.815000000000509,13.203055555555556,17380,64911,-0.8660254037844387,0.4999999999999999,48.7638474312518
3939,5.583999999999833,13.203055555555556,17380,64911,-0.9659258262890682,0.258819045102521,44.71847312809516
3940,3.0590000000001965,13.203055555555556,17380,64911,-1.0,1.2246467991473532e-16,37.84898360107616
3941,0.9219999999995708,13.203055555555556,17380,64911,-0.9659258262890684,-0.2588190451025208,29.213212590438005
3942,0.4610000000002401,13.203055555555556,17380,64911,-0.8660254037844388,-0.4999999999999997,19.616599340282985
3943,0.405999999999949,13.203055555555556,17380,64911,-0.7071067811865479,-0.7071067811865471,9.635650032336436
3944,0.23700000000008,13.203055555555556,17380,64911,-0.5000000000000004,-0.8660254037844384,0.0742610520630903
3945,0.0,13.203055555555556,17380,64911,-0.2588190451025206,-0.9659258262890684,-10.11958478847116
3946,0.0,13.203055555555556,17380,64911,-1.8369701987210294e-16,-1.0,-18.94628117707137
3947,0.0,13.203055555555556,17380,64911,0.2588190451025203,-0.9659258262890684,-26.43492135663246
3948,0.0,13.203055555555556,17380,64911,0.5000000000000001,-0.8660254037844386,-31.93632107214589
